share_of_cards_top,share_of_views
0.36586237712243075,0.9932367056770784
0.367828418230563,0.9933207886398623
0.36979445933869526,0.9934039518050277
0.3717605004468275,0.9934858137930742
0.37372654155495977,0.9935669578902966
0.375692582663092,0.9936471597558121
0.37765862377122433,0.9937259931419441
0.3796246648793566,0.9938037496918397
0.38159070598748884,0.9938805640100287
0.3835567470956211,0.9939565931351286
0.38552278820375335,0.9940319043694044
0.3874888293118856,0.9941062060697086
0.38945487042001786,0.9941797001428356
0.3914209115281501,0.9942522295501676
0.39338695263628237,0.9943234353462925
0.3953529937444147,0.9943933623993868
0.39731903485254694,0.9944625491275686
0.3992850759606792,0.9945311525694558
0.40125111706881145,0.9945991054227835
0.4032171581769437,0.9946658917035219
0.40518319928507596,0.9947320498297892
0.4071492403932082,0.9947971311198202
0.40911528150134047,0.9948614047826739
0.4110813226094727,0.9949246689115562
0.41304736371760503,0.9949869010723786
0.4150134048257373,0.9950484377764651
0.41697944593386954,0.9951090322488448
0.4189454870420018,0.9951689312644887
0.42091152815013405,0.9952281348233964
0.4228775692582663,0.9952861269415385
0.42484361036639856,0.9953428851848265
0.4268096514745308,0.9953987684986725
0.42877569258266307,0.995453821751253
0.4307417336907953,0.9955080000743914
0.43270777479892764,0.9955613259021762
0.4346738159070599,0.995613776800519
0.43663985701519215,0.9956655098080376
0.4386058981233244,0.9957166819633497
0.44057193923145666,0.9957672035301025
0.4425379803395889,0.9958170520742076
0.44450402144772116,0.9958662500297533
0.4464700625558534,0.9959149768694455
0.4484361036639857,0.995962761477431
0.450402144772118,0.9960097384582393
0.45236818588025024,0.9960561097186647
0.4543342269883825,0.9961018528246188
0.45630026809651475,0.9961469677761019
0.458266309204647,0.9961914545731138
0.46023235031277926,0.9962351113088601
0.4621983914209115,0.9962780277196941
0.46416443252904377,0.9963204505805864
0.466130473637176,0.9963621106824779
0.46809651474530833,0.9964030080253689
0.4700625558534406,0.9964434342524063
0.47202859696157284,0.9964834566658552
0.4739946380697051,0.9965225592816856
0.47596067917783735,0.9965608991385153
0.4779267202859696,0.9965986108408739
0.47989276139410186,0.9966356270864964
0.4818588025022341,0.9966722619526186
0.4838248436103664,0.9967084705710639
0.4857908847184987,0.9967442305077442
0.48775692582663094,0.9967795193285711
0.4897229669347632,0.9968144940721624
0.49168900804289545,0.9968491323044297
0.4936550491510277,0.9968833891571969
0.49562109025915996,0.9969171524600223
0.4975871313672922,0.9969506241197004
0.49955317247542447,0.9969837592680547
0.5015192135835568,0.9970164906028204
0.503485254691689,0.9970486835194678
0.5054512957998213,0.9970804726225267
0.5074173369079535,0.9971116560052027
0.5093833780160858,0.9971427496515257
0.511349419124218,0.9971734619183483
0.5133154602323503,0.9972039498442884
0.5152815013404826,0.9972340115225515
0.5172475424486148,0.9972636693872261
0.5192135835567471,0.9972930804769299
0.5211796246648793,0.9973221101871332
0.5231456657730116,0.9973508931223659
0.5251117068811438,0.9973792722440098
0.5270777479892761,0.9974073372884182
0.5290437890974083,0.9974351555578558
0.5310098302055407,0.9974627943545873
0.532975871313673,0.9974901190740832
0.5349419124218052,0.9975170848481671
0.5369079535299375,0.9975435570723094
0.5388739946380697,0.9975697825214807
0.540840035746202,0.9975956938934165
0.5428060768543342,0.9976213584903815
0.5447721179624665,0.9976468660487287
0.5467381590705988,0.9976721043980168
0.548704200178731,0.9976970062359811
0.5506702412868633,0.9977216837330628
0.5526362823949955,0.9977461817574385
0.5546023235031278,0.9977704330068433
0.55656836461126,0.9977944150471891
0.5585344057193923,0.9978182400489171
0.5605004468275245,0.9978417285393212
0.5624664879356568,0.9978649702547545
0.564432529043789,0.997887965195217
0.5663985701519214,0.9979106236243557
0.5683646112600537,0.9979329455421706
0.5703306523681859,0.9979550431191028
0.5722966934763182,0.9979769836574173
0.5742627345844504,0.9979986325525845
0.5762287756925827,0.998019967370516
0.5781948168007149,0.9980411002816533
0.5801608579088472,0.9980620312859962
0.5821268990169794,0.9980826706471918
0.5840929401251117,0.9981030407993283
0.586058981233244,0.998123164176494
0.5880250223413762,0.998143040778689
0.5899910634495085,0.9981627379081779
0.5919571045576407,0.9981822331308724
0.593923145665773,0.9982015713149491
0.5958891867739052,0.9982207973285847
0.5978552278820375,0.9982397990013376
0.5998212689901697,0.9982585538991197
0.6017873100983021,0.9982771966264605
0.6037533512064344,0.9982956823151835
0.6057193923145666,0.9983139436630241
0.6076854334226989,0.9983320479722467
0.6096514745308311,0.9983499952428516
0.6116175156389634,0.9983677630407504
0.6135835567470956,0.9983855308386492
0.6155495978552279,0.9984030518615773
0.6175156389633601,0.9984203485436227
0.6194816800714924,0.9984375330552269
0.6214477211796247,0.9984545605282134
0.6234137622877569,0.9984714533966701
0.6253798033958892,0.9984882340946857
0.6273458445040214,0.9985048353199952
0.6293118856121537,0.9985213468089518
0.6312779267202859,0.9985376339570257
0.6332439678284182,0.9985539211050996
0.6352100089365504,0.9985700287804675
0.6371760500446828,0.9985860691535706
0.6391420911528151,0.9986020646584972
0.6411081322609473,0.9986178582566295
0.6430741733690796,0.9986334723820558
0.6450402144772118,0.9986490192052172
0.6470062555853441,0.9986644314238492
0.6489722966934763,0.9986797314720398
0.6509383378016086,0.998694896915701
