share_of_cards_top,share_of_views
0.7458399019092661,0.9992838413432652
0.7477666841828692,0.9992935889167786
0.7496934664564723,0.9993033364902918
0.7516202487300753,0.9993130619102288
0.7535470310036784,0.9993225657944043
0.7554738132772815,0.9993320696785798
0.7574005955508846,0.9993415735627552
0.7593273778244877,0.9993509223718975
0.7612541600980908,0.9993601825667351
0.7631809423716939,0.9993694427615727
0.7651077246452969,0.999378547881377
0.7670345069189,0.9993875643868768
0.7689612891925031,0.9993965808923766
0.7708880714661062,0.9994055973978764
0.7728148537397093,0.9994145252890715
0.7747416360133124,0.9994232981052334
0.7766684182869154,0.9994320487678192
0.7785952005605185,0.9994405778946434
0.7805219828341216,0.9994491070214674
0.7824487651077247,0.9994576361482915
0.7843755473813278,0.9994659658929301
0.7863023296549309,0.9994742513304165
0.7882291119285338,0.9994825367679027
0.7901558942021369,0.9994907335910843
0.79208267647574,0.9994987753392327
0.7940094587493431,0.9995068170873812
0.7959362410229462,0.9995148145283773
0.7978630232965493,0.9995226125871879
0.7997898055701524,0.9995304106459985
0.8017165878437554,0.9995382087048091
0.8036433701173585,0.999545918149315
0.8055701523909616,0.9995534725187878
0.8074969346645647,0.9995610268882607
0.8094237169381678,0.9995685147970049
0.8113504992117709,0.9995758254771399
0.8132772814853739,0.9995831361572748
0.815204063758977,0.9995904468374097
0.8171308460325801,0.9995977575175446
0.8190576283061832,0.9996048245083418
0.8209844105797863,0.9996118914991389
0.8229111928533894,0.9996189584899361
0.8248379751269924,0.9996258704057
0.8267647574005955,0.9996326937071592
0.8286915396741986,0.9996395170086185
0.8306183219478017,0.9996463403100778
0.8325451042214048,0.9996529863829278
0.8344718864950079,0.9996595659950492
0.836398668768611,0.9996661456071707
0.838325451042214,0.9996727252192922
0.8402522333158171,0.9996791497563804
0.8421790155894202,0.999685485679164
0.8441057978630233,0.9996918216019477
0.8460325801366264,0.9996981575247313
0.8479593624102295,0.9997043383724817
0.8498861446838325,0.9997104306059276
0.8518129269574356,0.9997165228393734
0.8537397092310387,0.9997226150728191
0.8556664915046418,0.9997285300776556
0.8575932737782449,0.9997343786217635
0.859520056051848,0.9997402271658715
0.861446838325451,0.9997460757099794
0.8633736205990541,0.9997518134862066
0.8653004028726572,0.9997574183409768
0.8672271851462603,0.9997630231957468
0.8691539674198634,0.999768628050517
0.8710807496934665,0.9997742107517109
0.8730075319670696,0.9997795719171433
0.8749343142406726,0.9997849330825755
0.8768610965142757,0.9997902942480078
0.8787878787878788,0.9997956554134401
0.8807146610614819,0.9998008836574154
0.882641443335085,0.9998060011335099
0.8845682256086881,0.9998111186096044
0.8864950078822911,0.9998160367035133
0.8884217901558942,0.9998209104902699
0.8903485724294973,0.9998257842770266
0.8922753547031004,0.9998306580637832
0.8942021369767035,0.999835421082659
0.8961289192503066,0.9998400511800778
0.8980557015239096,0.9998446812774966
0.8999824837975127,0.9998493113749154
0.9019092660711158,0.9998539414723342
0.9038360483447189,0.9998583278804152
0.905762830618322,0.9998627142884962
0.9076896128919251,0.9998671006965771
0.9096163951655282,0.9998714871046581
0.9115431774391312,0.9998757184377058
0.9134699597127343,0.999879861156449
0.9153967419863374,0.9998840038751922
0.9173235242599405,0.9998881465939353
0.9192503065335436,0.9998921785447976
0.9211770888071467,0.999896077574203
0.9231038710807496,0.9998999766036082
0.9250306533543527,0.9999038756330135
0.9269574356279559,0.9999076860481142
0.928884217901559,0.9999113413881816
0.930811000175162,0.9999149967282491
0.9327377824487652,0.9999186520683165
0.9346645647223681,0.9999221966405032
0.9365913469959712,0.9999256082912329
0.9385181292695743,0.9999290199419625
0.9404449115431774,0.9999324315926922
0.9423716938167805,0.9999357767826933
0.9442984760903836,0.9999389447440851
0.9462252583639867,0.999942112705477
0.9481520406375897,0.9999452363597164
0.9500788229111928,0.9999481606317704
0.9520056051847959,0.9999510849038243
0.953932387458399,0.9999540091758783
0.9558591697320021,0.9999569334479324
0.9577859520056052,0.9999597469521054
0.9597127342792082,0.9999624275348216
0.9616395165528113,0.9999651081175377
0.9635662988264144,0.9999677887002539
0.9654930811000175,0.9999704028222416
0.9674198633736206,0.9999728397156199
0.9693466456472237,0.9999752766089982
